year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af,,,,,,,,,
2015,2010,1807037PD,1807037E,12297.6,163.1,0,0,,20151807037PD1807037E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,1807121PD,1807121E,12295.8,108,0,0,,20151807121PD1807121E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,1804017PD,1804017E,12292.72856,17.6,0,0,,20251804017PD1804017E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,RES_CACHM,CVP_CACHM,12287.62803,0,0,0,,2025RES_CACHMCVP_CACHM,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807037PD,1807037E,12278.4,163.1,0,0,,20201807037PD1807037E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,SW1805081PEN,1805011PD,12263.59332,25,0,0,,2015SW1805081PEN1805011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807159PD,1807159E,12261.6,163.1,0,0,,20351807159PD1807159E,FALSE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807217IMP,1807103PD,12261,25,224,0,,20351807217IMP1807103PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1806011PD,1806011E,12249.6,153.3003657,0,0,,20251806011PD1806011E,FALSE,TRUE,TRUE,TRUE,101%,,
2020,2010,1805011PD,1805011E,12243.34,294,0,0,,20201805011PD1805011E,FALSE,TRUE,TRUE,TRUE,101%,,
2035,2010,SW1805081PEN,1805077PD,12243,25,26,0,,2035SW1805081PEN1805077PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1805077PD,1805077E,12243,318.2,0,0,,20351805077PD1805077E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1802-5-21.66,1802099PD,12239.07067,191,26,0,,2035GW1802-5-21.661802099PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807309IMP,1807239PD,12226.43162,25,10,0,,20251807309IMP1807239PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-4-04.07,1807053PD,12222.84704,579,181.75,0,,2035GW1807-4-04.071807053PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807159PD,1807159E,12215,163.1,0,0,,20301807159PD1807159E,FALSE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807413PD,1807413E,12211.33,163.1,0,0,,20351807413PD1807413E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,1805001PD,1805029PD,12209,25,0,0,,20151805001PD1805029PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1805015PD,1805015E,12201.2,301,0,0,,20251805015PD1805015E,FALSE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807357PD,1807357E,12195.12,163.1,0,0,,20251807357PD1807357E,FALSE,TRUE,TRUE,TRUE,101%,,
2020,2010,1807407PD,1807029PD,12193.95443,25,0,0,,20201807407PD1807029PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1805013PD,1805013E,12192.3,300,0,0,,20351805013PD1805013E,FALSE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807413PD,1807413E,12184.34,163.1,0,0,,20301807413PD1807413E,FALSE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807309IMP,1807239PD,12177.9535,25,10,0,,20301807309IMP1807239PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1805081PEN,1805011PD,12175.08055,25,0,0,,2035SW1805081PEN1805011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,WWT1807285,1807285REC,12175,108,0,0,,2015WWT18072851807285REC,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807285REC,1807285NPD,12175,0,236,0,,20151807285REC1807285NPD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807285NPD,1807285E,12175,195.72,0,0,,20151807285NPD1807285E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1807-4-13,1807035PD,12173.86099,832,181.75,0,,2010GW1807-4-131807035PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1807SWP23,1807217GWR,12170.15448,0,0,0,,2030SW1807SWP231807217GWR,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1803-5-22.12,1803037PD,12170,399,181.75,0,,2010GW1803-5-22.121803037PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1803037PD,1803037E,12170,17.6,0,0,,20101803037PD1803037E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1807-4-13,1807007GW,12169.30039,0,0,0,,2020GW1807-4-131807007GW,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807007GW,1807007PD,12169.30039,579,181.75,0,,20201807007GW1807007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1805073PD,1805073E,12159.84,318.2,0,0,,20351805073PD1805073E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,1805001PD,1805075PD,12154.77751,25,0,0,,20151805001PD1805075PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,CVP_CCC,1804017PD,12148.81502,25,0,0,,2030CVP_CCC1804017PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1807SWP29,1807323IMP,12148,433.955,0,0,,2025SW1807SWP291807323IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807323IMP,1807323PD,12148,0,224,0,,20251807323IMP1807323PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807217IMP,1807103PD,12139,25,224,0,,20301807217IMP1807103PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,RES_CACHM,CVP_CACHM,12129.58839,0,0,0,,2030RES_CACHMCVP_CACHM,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805029PD,1805029E,12126,318.2,0,0,,20151805029PD1805029E,FALSE,TRUE,TRUE,TRUE,101%,,
2010,2010,1802089PD,1802021PD,12120.54943,25,0,0,,20101802089PD1802021PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807217IMP,1807285PD,12108.65052,25,224,0,,20151807217IMP1807285PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1802-5-21.67,1802027PD,12106,191,26,0,,2015GW1802-5-21.671802027PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1805081EB,1805061PD,12105,0,26,0,,2030SW1805081EB1805061PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1805013PD,1805013E,12097.44,300,0,0,,20301805013PD1805013E,FALSE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807309PD,1807097PD,12083.77754,25,0,0,,20201807309PD1807097PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1805059PD,1805059E,12081.57541,318.2,0,0,,20251805059PD1805059E,FALSE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1807-8-02,GW1807-8-02.08,12077,0,0,0,,2010GW1807-8-02GW1807-8-02.08,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807397PD,1807397E,12074.37,163.1,0,0,,20351807397PD1807397E,FALSE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807411GWR,1807411PD,12066.11214,929,26,0,,20301807411GWR1807411PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807309PD,1807273PD,12059.65351,25,0,0,,20251807309PD1807273PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1802027PD,1802027E,12059,17.6,0,0,,20201802027PD1802027E,FALSE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1807-4-04.07,1807053PD,12057.33441,579,181.75,0,,2030GW1807-4-04.071807053PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807161GW,1807063PD,12056.875,25,26,0,,20251807161GW1807063PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1807-4-23,1807257PD,12056,579,181.75,0,,2010GW1807-4-231807257PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,RES1802069,1802069PD,12052.14326,87,224,0,,2015RES18020691802069PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1803-5-22.12,1803047PD,12036,439.8975,181.75,0,,2030GW1803-5-22.121803047PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1803-5-22.12,1803047PD,12036,450.8949375,181.75,0,,2035GW1803-5-22.121803047PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1803047PD,1803047E,12036,17.6,0,0,,20301803047PD1803047E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1803047PD,1803047E,12036,17.6,0,0,,20351803047PD1803047E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807375PD,1807139PD,12030.34346,25,0,0,,20251807375PD1807139PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,RES1802069,1802069PD,12026.97697,87,224,0,,2020RES18020691802069PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1804009PD,1804009E,12013.32,17.6,0,0,,20301804009PD1804009E,FALSE,TRUE,TRUE,TRUE,105%,,
2025,2010,1805013PD,1805013E,12001.65,300,0,0,,20251805013PD1805013E,FALSE,TRUE,TRUE,TRUE,100%,,
2015,2010,1802027PD,1802027E,12000,17.6,0,0,,20151802027PD1802027E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,SW1801015,1801015PD,11997,87,224,0,,2025SW18010151801015PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807161GW,1807059PD,11991.30564,25,26,0,,20351807161GW1807059PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1805015PD,1805015E,11989.7,301,0,0,,20201805015PD1805015E,FALSE,TRUE,TRUE,TRUE,100%,,
2015,2010,RES1807307,1807307PD,11987.83431,87,224,0,,2015RES18073071807307PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807159PD,1807159E,11986,163.1,0,0,,20201807159PD1807159E,FALSE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1804-5-22.03,1804069PD,11954.67404,253.05,26,0,,2020GW1804-5-22.031804069PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1802053PD,1802053E,11953.8,17.6,0,0,,20301802053PD1802053E,FALSE,TRUE,TRUE,TRUE,101%,,
2020,2010,GW1804-5-22.01,1804062PD,11941.30741,253.05,26,0,,2020GW1804-5-22.011804062PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807159PD,1807159E,11938,163.1,0,0,,20251807159PD1807159E,FALSE,TRUE,TRUE,TRUE,102%,,
2025,2010,1807055IMP,1807255PD,11934.88917,25,49,0,,20251807055IMP1807255PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,RES1807307,1807307PD,11930.80391,87,224,0,,2035RES18073071807307PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807309PD,1807275PD,11927.15709,25,0,0,,20301807309PD1807275PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,RES1807307,1807307PD,11925.19955,87,224,0,,2030RES18073071807307PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1804-5-22.01,1804062PD,11918.23079,259.37625,26,0,,2025GW1804-5-22.011804062PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,RES1807307,1807307PD,11916.69511,87,224,0,,2025RES18073071807307PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1806011PD,1806011E,11913,153.5273046,0,0,,20201806011PD1806011E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,1807413PD,1807413E,11909.66,163.1,0,0,,20251807413PD1807413E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,SW1805SWP05a,SW1805SWP05axf,11897.38107,0,0,0,,2015SW1805SWP05aSW1805SWP05axf,FALSE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807159PD,1807159E,11895.8,163.1,0,0,,20151807159PD1807159E,FALSE,TRUE,TRUE,TRUE,100%,,
2020,2010,RES1807307,1807307PD,11893.13677,87,224,0,,2020RES18073071807307PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1810-7-21,GW1810-7-21.04,11884,0,0,0,,2020GW1810-7-21GW1810-7-21.04,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807413PD,1807413E,11883.48,163.1,0,0,,20201807413PD1807413E,FALSE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807357PD,1807357E,11877.6,163.1,0,0,,20201807357PD1807357E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,1807275PD,1807275E,11877.12,163.1,0,0,,20301807275PD1807275E,FALSE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1807-4-13,1807035PD,11871.59547,832,181.75,0,,2030GW1807-4-131807035PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-4-13,1807035PD,11871.59547,832,181.75,0,,2035GW1807-4-131807035PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1807-4-13,1807035PD,11869.77843,832,181.75,0,,2015GW1807-4-131807035PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1807-9-05,1807277PD,11869.23834,701,181.75,0,,2010GW1807-9-051807277PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1807279,1807279PD,11868.18875,87,224,0,,2020SW18072791807279PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807407PD,1807199PD,11861,25,0,0,,20351807407PD1807199PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1805063PD,1805063E,11858.1,318.2,0,0,,20101805063PD1805063E,FALSE,TRUE,TRUE,TRUE,103%,,
2020,2010,GW1807-4-11.04,1807029PD,11858.04159,859,181.75,0,,2020GW1807-4-11.041807029PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1807-4-13,1807035PD,11848.5511,832,181.75,0,,2025GW1807-4-131807035PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1807-4-13,1807035PD,11825.16125,832,181.75,0,,2020GW1807-4-131807035PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1802105,1802105PD,11821.2981,87,224,0,,2025SW18021051802105PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807051PD,1807231PD,11820.12487,25,0,0,,20351807051PD1807231PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807217IMP,1807285PD,11811.63026,25,224,0,,20251807217IMP1807285PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1804-5-22,GW1804-5-22.02,11809.30499,0,0,0,,2020GW1804-5-22GW1804-5-22.02,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1804-5-22.02,1804043PD,11809.30499,241,181.75,0,,2020GW1804-5-22.021804043PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807199PD,1807199E,11806.74,163.1,0,0,,20351807199PD1807199E,FALSE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1807-4-23,1807257PD,11804,579,181.75,0,,2025GW1807-4-231807257PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1807-4-23,1807257PD,11804,579,181.75,0,,2030GW1807-4-231807257PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-4-23,1807257PD,11804,579,181.75,0,,2035GW1807-4-231807257PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,WWT1807055a,1807055REC,11803.27869,108,0,0,,2025WWT1807055a1807055REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,WWT1807055a,1807055REC,11803.27869,108,0,0,,2030WWT1807055a1807055REC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,WWT1807055a,1807055REC,11803.27869,108,0,0,,2035WWT1807055a1807055REC,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1805081PEN,1805011PD,11789.15073,25,0,0,,2030SW1805081PEN1805011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1805081EB,1805095PD,11775.98786,87,224,0,,2030SW1805081EB1805095PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1805081EB,1805095PD,11775.98786,87,224,0,,2035SW1805081EB1805095PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807309PD,1807099PD,11775.46133,25,0,0,,20351807309PD1807099PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1805001PD,1805075PD,11772.84332,25,0,0,,20101805001PD1805075PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1802059PD,1802059E,11763.76,17.6,0,0,,20101802059PD1802059E,FALSE,TRUE,TRUE,TRUE,114%,,
2035,2010,GW1804-5-22.03,1804013PD,11761.55051,272.3450625,26,0,,2035GW1804-5-22.031804013PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807411GWR,1807411PD,11754.83413,929,26,0,,20251807411GWR1807411PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807229PD,1807111PD,11743.47996,25,0,0,,20351807229PD1807111PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807217IMP,1807109PD,11738.78669,25,224,0,,20201807217IMP1807109PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807229PD,1807417PD,11733.95306,25,0,0,,20101807229PD1807417PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1805001PD,1805075PD,11726.20833,25,0,0,,20201805001PD1805075PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807217IMP,1807103PD,11711,25,224,0,,20251807217IMP1807103PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807217IMP,1807109PD,11707.07758,25,224,0,,20351807217IMP1807109PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807161IMP,1807243PD,11705.14962,25,224,0,,20151807161IMP1807243PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807099PD,1807099E,11702.06,163.1,0,0,,20251807099PD1807099E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,GW1807-4-04.02,1807250PD,11700.4267,593.475,26,0,,2015GW1807-4-04.021807250PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1807-4-11.04,1807029PD,11700.40975,859,181.75,0,,2025GW1807-4-11.041807029PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1809-6-42,1809001PD,11684.84887,362,181.75,0,,2035GW1809-6-421809001PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1809001PD,1809001E,11684.84887,163.1,0,0,,20351809001PD1809001E,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1804061XF,1804063PD,11680,87,224,0,,20101804061XF1804063PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1805025PD,1804001PD,11675.77682,25,0,0,,20101805025PD1804001PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1806011PD,1806011E,11665.6,151.2662461,0,0,,20151806011PD1806011E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,GW1807-4-13,1807007GW,11662.6684,0,0,0,,2015GW1807-4-131807007GW,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807007GW,1807007PD,11662.6684,579,181.75,0,,20151807007GW1807007PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807217IMP,1807109PD,11658.74242,25,224,0,,20251807217IMP1807109PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1805015PD,1805015E,11648,301,0,0,,20101805015PD1805015E,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1801015,1801015PD,11640,87,224,0,,2020SW18010151801015PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807032PD,1807032E,11639.08,326,0,0,,20101807032PD1807032E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,SW1803SWP18,1803073IMP,11639,1961.15939,0,0,,2015SW1803SWP181803073IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1803073IMP,1803073PD,11639,0,224,0,,20151803073IMP1803073PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807217IMP,1807109PD,11638.86547,25,224,0,,20301807217IMP1807109PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807035BDSL,1807309PD,11635.96602,0,758,0,,20201807035BDSL1807309PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1805-2-09.02,1805087PD,11632.30607,352,181.75,0,,2010GW1805-2-09.021805087PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807221PD,1807221E,11623.92,163.1,0,0,,20151807221PD1807221E,FALSE,TRUE,TRUE,TRUE,295%,,
2015,2010,1807413PD,1807413E,11616.72,163.1,0,0,,20151807413PD1807413E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,SW1805081EB,1805061PD,11581,0,26,0,,2025SW1805081EB1805061PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807229PD,1807111PD,11577.48005,25,0,0,,20301807229PD1807111PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807229PD,1807245PD,11568.2229,25,0,0,,20351807229PD1807245PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1803SWP18,1803073IMP,11541,2237.316778,0,0,,2020SW1803SWP181803073IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1803073IMP,1803073PD,11541,0,224,0,,20201803073IMP1803073PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807161GW,1807063PD,11533.75,25,26,0,,20201807161GW1807063PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807217IMP,1807109PD,11533.09395,25,224,0,,20151807217IMP1807109PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1807-4-11.04,1807029PD,11526.38005,859,181.75,0,,2030GW1807-4-11.041807029PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807246GW,1807145PD,11525.27462,-28,26,0,,20351807246GW1807145PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807357PD,1807357E,11520.88,163.1,0,0,,20151807357PD1807357E,FALSE,TRUE,TRUE,TRUE,101%,,
2035,2010,1801027PD,1805071PD,11518,25,0,0,,20351801027PD1805071PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1807-4-12,1807113PD,11493.15999,579,77.5247083,0,,2015GW1807-4-121807113PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807341PD,1807341E,11479.2,163.1,0,0,,20151807341PD1807341E,FALSE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807341PD,1807341E,11479.2,163.1,0,0,,20201807341PD1807341E,FALSE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807341PD,1807341E,11479.2,163.1,0,0,,20251807341PD1807341E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,1807341PD,1807341E,11479.2,163.1,0,0,,20301807341PD1807341E,FALSE,TRUE,TRUE,TRUE,101%,,
2035,2010,1807341PD,1807341E,11479.2,163.1,0,0,,20351807341PD1807341E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,1807246GW,1807145PD,11476.76323,-28,26,0,,20301807246GW1807145PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1807-4-12,1807113PD,11472.11016,579,77.5247083,0,,2020GW1807-4-121807113PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1807-4-12,1807113PD,11468.21634,579,77.5247083,0,,2025GW1807-4-121807113PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-8-05,1807181PD,11466.64368,579,181.75,0,,2035GW1807-8-051807181PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807055IMP,1807255PD,11466.58393,25,49,0,,20201807055IMP1807255PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1803053PD,1803053E,11466,17.6,0,0,,20201803053PD1803053E,FALSE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1807-4-12,1807113PD,11465.92878,579,77.5247083,0,,2030GW1807-4-121807113PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807021PD,1807021E,11463,163.1,0,0,,20351807021PD1807021E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807407PD,1807199PD,11463,25,0,0,,20301807407PD1807199PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-4-12,1807113PD,11462.89302,579,77.5247083,0,,2035GW1807-4-121807113PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1809015PD,1809015E,11451.3,337,0,0,,20301809015PD1809015E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,SW1803SWP18,1803073IMP,11444,2245.954135,0,0,,2025SW1803SWP181803073IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1803073IMP,1803073PD,11444,0,224,0,,20251803073IMP1803073PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1805081PEN,1805011PD,11441.10319,25,0,0,,2010SW1805081PEN1805011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1803-5-22.14,1803025PD,11431.6227,418.95,181.75,0,,2020GW1803-5-22.141803025PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1805081PEN,1805011PD,11424.26936,25,0,0,,2025SW1805081PEN1805011PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1807279,1807279PD,11412.05376,87,224,0,,2015SW18072791807279PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807229PD,1807111PD,11407.48002,25,0,0,,20251807229PD1807111PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807001PD,1807001E,11407,163.1,0,0,,20201807001PD1807001E,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807001PD,1807001E,11407,163.1,0,0,,20251807001PD1807001E,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807001PD,1807001E,11407,163.1,0,0,,20151807001PD1807001E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807001PD,1807001E,11407,163.1,0,0,,20301807001PD1807001E,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807001PD,1807001E,11407,163.1,0,0,,20351807001PD1807001E,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1809-6-42,1809015PD,11401.71451,537,181.75,0,,2030GW1809-6-421809015PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807411GWR,1807411PD,11399.67864,929,26,0,,20201807411GWR1807411PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1805071PD,1805071E,11390,318.2,0,0,,20351805071PD1805071E,FALSE,TRUE,TRUE,TRUE,101%,,
2015,2010,1803073PD,1803073E,11370.24,17.6,0,0,,20151803073PD1803073E,FALSE,TRUE,TRUE,TRUE,104%,,
2035,2010,1807015PD,1807015E,11367.2,163.1,0,0,,20351807015PD1807015E,FALSE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1803SWP18,1803073IMP,11366,2248.849567,0,0,,2030SW1803SWP181803073IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1803SWP18,1803073IMP,11366,2228.604511,0,0,,2035SW1803SWP181803073IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1803073IMP,1803073PD,11366,0,224,0,,20301803073IMP1803073PD,TRUE,TRUE,TRUE,TRUE,100%,,
